stim_mu_1,stim_mu_2,var_state,mu_true_1,mu_true_2,var_true,w_r,w_V,alpha,bias,pred1,pred2,pred3,pred4,pred5,pred6,pred7,pred8,pred9,pred10,pred11,pred12,pred13,pred14,pred15,pred16,pred17,pred18,pred19,pred20,pred21,pred22,pred23,pred24,pred25,pred26,pred27,pred28,pred29,pred30,pred31,pred32,pred33,pred34,pred35,pred36,pred37,pred38,pred39,pred40,pred41,pred42,pred43,pred44,pred45,pred46,pred47,pred48,pred49,pred50,success,rmse,seed
0.928946884,-0.641484319,0,0.942311758,6.146406771,0.050771971,1,1,3.41E-06,-0.364001613,0.635998387,0.635998387,0.635998387,0.635998387,0.635998387,0.635998387,0.635998387,0.635998387,0.635998387,0.635998387,0.635998387,0.635998387,0.635998387,0.635998387,0.635998387,0.635998387,0.635998387,0.635998387,0.635998387,0.635998387,0.635998387,0.635998387,0.635998387,0.635998387,0.635998387,0.635998387,0.635998387,0.635998387,0.635998387,0.635998387,0.635998387,0.635998387,0.635998387,0.635998387,0.635998387,0.635998387,0.635998387,0.635998387,0.635998387,0.635998387,0.635998387,0.635998387,0.635998387,0.635998387,0.635998387,0.635998387,0.635998387,0.635998387,0.635998387,0.635998387,FALSE,0.047845841,21
-0.01773495,0.399583538,0.047098207,5.447025497,-19.05519146,1.045328554,1,1,0.000557935,0.67091053,0.67209638,0.672543637,0.67299111,0.673438797,0.6738867,0.674334816,0.674783145,0.675231688,0.675680444,0.676129411,0.67657859,0.67702798,0.67747758,0.677927391,0.678377411,0.67882764,0.679278077,0.679728723,0.680179575,0.680630635,0.681081902,0.681533374,0.681985052,0.682436935,0.682889022,0.683341313,0.683793807,0.684246504,0.684699404,0.685152505,0.685605808,0.686059312,0.686513016,0.686966919,0.687421022,0.687875324,0.688329824,0.688784521,0.689239416,0.689694507,0.690149794,0.690605277,0.691060955,0.691516828,0.691972895,0.692429155,0.692885608,0.693342253,0.693799091,0.694256119,TRUE,0.004673008,22
0.54116939,-0.130792057,0.62392741,-35.51198772,21.74911453,0.639978146,1,1,0.001042124,-0.035567952,0.671734467,0.672212527,0.672689879,0.673166524,0.673642461,0.674117692,0.674592218,0.675066039,0.675539155,0.676011568,0.676483277,0.676954285,0.67742459,0.677894195,0.678363099,0.678831303,0.679298808,0.679765615,0.680231723,0.680697135,0.68116185,0.681625869,0.682089194,0.682551823,0.683013759,0.683475001,0.683935551,0.684395409,0.684854576,0.685313052,0.685770838,0.686227935,0.686684344,0.687140065,0.687595098,0.688049445,0.688503106,0.688956082,0.689408373,0.689859981,0.690310905,0.690761147,0.691210707,0.691659587,0.692107785,0.692555304,0.693002144,0.693448305,0.693893789,0.694338595,TRUE,0.004590235,23
-0.187142907,0.707472481,0.667257805,25.8685623,-27.85944455,0.793689977,1,1,0.0007944,0.059827351,0.671762863,0.672234206,0.672705107,0.673175568,0.673645587,0.674115166,0.674584304,0.675053001,0.675521257,0.675989072,0.676456446,0.676923378,0.67738987,0.677855921,0.678321531,0.6787867,0.679251428,0.679715715,0.680179562,0.680642967,0.681105931,0.681568454,0.682030536,0.682492178,0.682953378,0.683414138,0.683874456,0.684334334,0.684793771,0.685252768,0.685711323,0.686169438,0.686627112,0.687084345,0.687541138,0.68799749,0.688453401,0.688908872,0.689363902,0.689818492,0.690272641,0.69072635,0.691179618,0.691632447,0.692084834,0.692536782,0.692988289,0.693439356,0.693889983,0.69434017,TRUE,0.004613601,24
0.202093686,0.084567377,0.029521921,-7.610264124,3.870181706,0.079934361,1,1,0.000596454,0.276355461,0.671944192,0.672402203,0.672860102,0.673317887,0.673775558,0.674233115,0.674690557,0.675147884,0.675605096,0.676062191,0.67651917,0.676976032,0.677432776,0.677889403,0.678345911,0.6788023,0.67925857,0.679714721,0.680170751,0.68062666,0.681082449,0.681538116,0.681993661,0.682449083,0.682904383,0.683359559,0.683814612,0.68426954,0.684724344,0.685179022,0.685633576,0.686088003,0.686542303,0.686996477,0.687450524,0.687904443,0.688358234,0.688811896,0.689265429,0.689718833,0.690172106,0.69062525,0.691078263,0.691531144,0.691983894,0.692436512,0.692888998,0.69334135,0.69379357,0.694245655,TRUE,0.004642524,25
-0.142864831,0.207815667,0.057236327,9.16748906,10.5363897,0.186501343,1,1,0.016763923,-0.429168849,0.66261174,0.664074418,0.665532202,0.666978884,0.668408758,0.66981661,0.671197685,0.672547672,0.673862684,0.675139228,0.676374196,0.677564835,0.67870873,0.679803785,0.680848206,0.681840475,0.682779342,0.6836638,0.684493072,0.685266594,0.685983998,0.686645101,0.687249889,0.687798501,0.688291222,0.688728464,0.68911076,0.689438751,0.689713174,0.689934857,0.690104704,0.690223691,0.690292854,0.690313286,0.690286125,0.69021255,0.690093776,0.689931046,0.689725624,0.689478796,0.68919186,0.688866122,0.688502895,0.688103494,0.687669232,0.687201417,0.686701352,0.686170328,0.685609624,0.685020506,TRUE,0.00017578,26
0.002320573,0.000429062,1.81E-05,-0.264660942,1.728789302,0.286000439,1,1,0.010785951,-0.344786599,0.666884307,0.667946275,0.668977451,0.669978344,0.670949458,0.6718913,0.672804373,0.673689182,0.674546227,0.675376008,0.676179021,0.676955761,0.677706718,0.678432381,0.679133235,0.679809758,0.68046243,0.681091722,0.681698103,0.682282036,0.68284398,0.683384392,0.683903718,0.684402406,0.684880893,0.685339614,0.685778998,0.686199468,0.686601443,0.686985334,0.687351548,0.687700488,0.688032548,0.688348118,0.688647582,0.688931319,0.689199702,0.689453096,0.689691864,0.68991636,0.690126934,0.69032393,0.690507687,0.690678535,0.690836803,0.69098281,0.691116873,0.691239302,0.6913504,0.691450467,TRUE,0.002853233,27
-0.287893257,0.641206473,0.199722436,18.18334645,-19.26530268,0.509676112,1,1,0.000554879,0.478589586,0.672079847,0.672531336,0.672982901,0.67343454,0.673886253,0.674338041,0.674789902,0.675241835,0.67569384,0.676145917,0.676598065,0.677050284,0.677502572,0.67795493,0.678407356,0.67885985,0.679312412,0.679765041,0.680217737,0.680670498,0.681123325,0.681576217,0.682029173,0.682482192,0.682935275,0.68338842,0.683841627,0.684294895,0.684748225,0.685201614,0.685655064,0.686108572,0.68656214,0.687015765,0.687469448,0.687923187,0.688376983,0.688830835,0.689284743,0.689738705,0.690192721,0.69064679,0.691100913,0.691555089,0.692009316,0.692463594,0.692917924,0.693372304,0.693826733,0.694281212,TRUE,0.004659695,28
0.120585769,-0.120297588,0.008547627,-1.629842336,8.243799015,0.280626024,1,1,0.000575696,0.648035702,0.672083944,0.67253257,0.672981432,0.67343053,0.673879864,0.674329432,0.674779236,0.675229273,0.675679543,0.676130047,0.676580782,0.677031749,0.677482947,0.677934376,0.678386035,0.678837923,0.67929004,0.679742385,0.680194958,0.680647759,0.681100785,0.681554038,0.682007517,0.68246122,0.682915147,0.683369299,0.683823673,0.68427827,0.684733089,0.68518813,0.685643391,0.686098873,0.686554574,0.687010495,0.687466634,0.687922992,0.688379566,0.688836358,0.689293366,0.689750589,0.690208028,0.690665681,0.691123548,0.691581629,0.692039922,0.692498428,0.692957145,0.693416073,0.693875212,0.69433456,TRUE,0.004674631,29
0.227555414,-0.087377256,0.053468859,6.72761606,8.122797668,0.346656774,1,1,0.016779212,-0.42911031,0.662592159,0.664056964,0.665516869,0.666965646,0.668397576,0.669807429,0.671190438,0.672542284,0.673859068,0.675137293,0.676373841,0.677565955,0.678711216,0.679807527,0.680853088,0.681846383,0.682786159,0.683671411,0.684501363,0.68527545,0.685993308,0.686654756,0.687259782,0.68780853,0.688301284,0.688738464,0.689120605,0.689448352,0.689722447,0.689943721,0.690113083,0.690231512,0.69030005,0.690319793,0.690291884,0.690217507,0.690097881,0.689934251,0.689727889,0.689480082,0.689192132,0.688865351,0.688501054,0.688100559,0.687665185,0.687196241,0.686695034,0.686162858,0.685600995,0.685010714,TRUE,0.000175529,30
0.94684671,0.339559668,0.915155841,12.26373347,7.11638801,0.137219744,1,1,0.01674955,-0.428872299,0.662582598,0.664053208,0.66551783,0.666970347,0.668405145,0.669817091,0.671201511,0.672554169,0.673871247,0.67514932,0.676385339,0.67757661,0.678720771,0.679815777,0.680859878,0.681851602,0.682789736,0.68367331,0.684501579,0.685274011,0.685990265,0.686650185,0.687253778,0.687801204,0.688292766,0.688728894,0.689110134,0.689437142,0.689710666,0.689931542,0.690100684,0.690219074,0.690287756,0.690307827,0.690280428,0.690206743,0.690087987,0.689925406,0.689720264,0.689473847,0.689187453,0.688862386,0.688499959,0.688101483,0.687668271,0.687201628,0.686702852,0.686173232,0.685614045,0.685026552,TRUE,0.000175826,31
0.975865753,0.329875367,1.55E-05,-3.330360103,-1.150600936,0.816203249,1,1,3.01E-08,0.696537536,0.682424557,0.682424557,0.682424557,0.682424558,0.682424558,0.682424558,0.682424559,0.682424559,0.682424559,0.68242456,0.68242456,0.68242456,0.68242456,0.682424561,0.682424561,0.682424561,0.682424561,0.682424562,0.682424562,0.682424562,0.682424563,0.682424563,0.682424563,0.682424563,0.682424564,0.682424564,0.682424565,0.682424565,0.682424565,0.682424565,0.682424566,0.682424566,0.682424567,0.682424567,0.682424567,0.682424567,0.682424568,0.682424568,0.682424568,0.682424568,0.682424569,0.682424569,0.682424569,0.68242457,0.68242457,0.68242457,0.682424571,0.682424571,0.682424571,0.682424572,FALSE,0.008081797,32
0.215020591,0.243019889,0.069525228,-10.88046998,-10.19474963,0.165343973,1,1,0.000584893,0.283056425,0.671896721,0.67235827,0.672819674,0.673280933,0.673742046,0.674203012,0.674663832,0.675124505,0.675585031,0.676045408,0.676505638,0.676965719,0.677425651,0.677885434,0.678345067,0.678804551,0.679263884,0.679723066,0.680182097,0.680640977,0.681099705,0.68155828,0.682016704,0.682474974,0.682933091,0.683391054,0.683848863,0.684306518,0.684764018,0.685221363,0.685678553,0.686135586,0.686592464,0.687049185,0.687505749,0.687962156,0.688418406,0.688874497,0.689330431,0.689786205,0.690241821,0.690697277,0.691152574,0.691607711,0.692062687,0.692517503,0.692972157,0.69342665,0.693880982,0.694335151,TRUE,0.004639724,33
0.451631416,0.327762848,0.107589963,-22.04299721,-1.231978396,1.012131402,1,1,0.000569467,0.545601106,0.67207488,0.672523714,0.672972711,0.673421871,0.673871193,0.674320677,0.674770322,0.675220126,0.675670091,0.676120215,0.676570497,0.677020937,0.677471534,0.677922287,0.678373197,0.678824262,0.679275482,0.679726856,0.680178384,0.680630064,0.681081897,0.681533882,0.681986017,0.682438303,0.682890739,0.683343324,0.683796058,0.68424894,0.684701969,0.685155145,0.685608466,0.686061934,0.686515546,0.686969303,0.687423203,0.687877247,0.688331432,0.68878576,0.689240229,0.689694838,0.690149588,0.690604476,0.691059504,0.691514669,0.691969972,0.692425412,0.692880988,0.6933367,0.693792546,0.694248528,TRUE,0.004667906,34
-0.321659883,-0.320007648,0.186074949,-2.231534679,-6.67332782,0.1033557,1,1,0.016752192,-0.428908162,0.662585771,0.664055435,0.665519258,0.666971111,0.668405366,0.669816879,0.671200964,0.672553376,0.673870284,0.675148256,0.676384234,0.677575515,0.678719731,0.679814829,0.680859053,0.681850925,0.682789227,0.683672983,0.684501446,0.685274077,0.685990534,0.686650655,0.687254444,0.687802062,0.688293806,0.688730106,0.689111505,0.689438657,0.68971231,0.689933299,0.690102536,0.690221002,0.690289742,0.690309849,0.690282468,0.690208781,0.690090003,0.689927379,0.689722174,0.689475675,0.689189177,0.688863989,0.688501421,0.688102786,0.687669397,0.687202558,0.686703571,0.686173723,0.685614291,0.685026539,TRUE,0.000175785,35
